article_id;full_name;sex;birth_year;city;state;country;continent;latitude;longitude;occupation;industry;domain;article_languages;page_views;average_views;historical_popularity_index
3162837;Vavá;Male;1934;Recife;;Brazil;South America;-8.05;-34.9;Soccer Player;Team Sports;Sports;28;651973;23285;23.135
779501;Joseph Erlanger;Male;1874;San Francisco-Bay Area;CA;United States;North America;3.778.333;-12.241.667;Physician;Medicine;Science & Technology;33;173709;5264;231.348
50444;Zhou Enlai;Male;1898;Huai'an;;China;Asia;33.5;11.913.333;Politician;Government;Institutions;49;7755685;158279;231.343
924;A. A. Milne;Male;1882;Hampstead;;United Kingdom;Europe;515.541;-0.1744;Writer;Language;Humanities;33;2228190;67521;231.339
49731;Alonzo Church;Male;1903;Washington, D.C.;;United States;North America;;;Mathematician;Math;Science & Technology;35;581412;16612;231.328
627760;Vincent Auriol;Male;1884;Revel;;France;Europe;434.594;20.047;Politician;Government;Institutions;35;716899;20483;231.322
252081;Tsung-Dao Lee;Male;1926;Shanghai;;China;Asia;31.2;121.5;Physicist;Natural Sciences;Science & Technology;43;764956;17790;231.315
355422;Rose of Lima;Female;1586;Lima;;Peru;South America;-1.204.333;-7.702.833;Religious Figure;Religion;Institutions;31;2644098;85293;23.131
358484;Gérard Desargues;Male;1591;Lyon;;France;Europe;45.76;4.84;Mathematician;Math;Science & Technology;26;152843;5879;23.131
23721;Peter Singer;Male;1946;Melbourne;;Australia;Oceania;-3.781.361;14.496.306;Philosopher;Philosophy;Humanities;33;3294784;99842;23.131
63741;Vanessa Redgrave;Female;1937;Greenwich;;United Kingdom;Europe;51.48;0;Actor;Film And Theatre;Arts;44;7804325;177371;231.309
56439;Jeff Bridges;Male;1949;Los Angeles;CA;United States;North America;34.05;-118.25;Actor;Film And Theatre;Arts;46;14038009;305174;231.305
34074;Witold Gombrowicz;Male;1904;Małoszyce;;Poland;Europe;5.085.417;2.145.083;Writer;Language;Humanities;31;1274272;41106;231.299
649534;Bülent Ecevit;Male;1925;Istanbul;;Turkey;Asia;4.101.361;28.955;Politician;Government;Institutions;38;1314974;34605;231.284
7824;Colin Maclaurin;Male;1698;Argyll;;United Kingdom;Europe;56.25;-5.25;Mathematician;Math;Science & Technology;33;369902;11209;231.283
37266;Ferdinand I of Romania;Male;1865;Sigmaringen;;Germany;Europe;4.808.667;921.639;Politician;Government;Institutions;34;630637;18548;231.277
63439;Antoine Laurent de Jussieu;Male;1748;Lyon;;France;Europe;45.76;4.84;Biologist;Natural Sciences;Science & Technology;31;215435;6950;231.275
142241;Gene Simmons;Male;1949;Tirat Carmel;;Israel;Asia;3.276.667;3.496.667;Musician;Music;Arts;33;13267706;402052;231.274
664173;Edgar Adrian, 1st Baron Adrian;Male;1889;Hampstead;;United Kingdom;Europe;515.541;-0.1744;Physician;Medicine;Science & Technology;36;154002;4278;231.272
181892;Jim Clark;Male;1936;Kilmany;;United Kingdom;Europe;5.636.667;-3;Racecar Driver;Individual Sports;Sports;34;1726421;50777;231.267
260972;Maximilian II of Bavaria;Male;1811;Munich;;Germany;Europe;4.813.333;1.156.667;Politician;Government;Institutions;31;345432;11143;231.265
336050;Paul Lauterbur;Male;1929;Sidney;OH;United States;North America;4.028.972;-8.416.111;Chemist;Natural Sciences;Science & Technology;36;340535;9459;231.264
7267746;John C. Mather;Male;1946;Roanoke;VA;United States;North America;3.726.667;-7.993.333;Physicist;Natural Sciences;Science & Technology;44;425579;9672;231.262
153147;Wes Craven;Male;1939;Cleveland;OH;United States;North America;4.148.222;-8.166.972;Film Director;Film And Theatre;Arts;32;4405315;137666;231.261
154780;Paul Doumer;Male;1857;Aurillac;;France;Europe;449.261;24.406;Politician;Government;Institutions;29;540378;18634;23.126
77032;Kabir;Male;1440;Pratapgarh;;India;Asia;25.28;82.96;Philosopher;Philosophy;Humanities;29;2546416;87807;231.254
30863264;Isabella of Portugal;Female;1503;Lisbon;;Portugal;Europe;3.871.389;-913.944;Companion;Companions;Public Figure;29;572762;19750;231.247
148176;Yury of Moscow;Male;1281;Other;;Russia;Europe;;;Politician;Government;Institutions;28;199095;7111;231.245
170105;Robert Clive, 1st Baron Clive;Male;1725;Moreton Say;;United Kingdom;Europe;5.290.588;-25.518;Politician;Government;Institutions;31;153883;4964;231.239
409842;Jayne Mansfield;Female;1933;Bryn Mawr;PA;United States;North America;4.002.111;-7.531.694;Actor;Film And Theatre;Arts;28;8682946;310105;231.236
18060;Leonard Bloomfield;Male;1887;Chicago;IL;United States;North America;4.183.694;-8.768.472;Linguist;Language;Humanities;27;478047;17705;23.123
11479;Frederik Willem de Klerk;Male;1936;Johannesburg;;South Africa;Africa;-2.620.444;2.804.556;Politician;Government;Institutions;51;2327665;45640;231.226
77390;Natalie Wood;Female;1938;San Francisco-Bay Area;CA;United States;North America;3.778.333;-12.241.667;Actor;Film And Theatre;Arts;45;11125067;247224;231.225
207314;Faisal of Saudi Arabia;Male;1904;Riyadh;;Saudi Arabia;Asia;2.463.333;4.671.667;Politician;Government;Institutions;35;3351016;95743;231.218
10950533;John Deacon;Male;1951;Oadby;;United Kingdom;Europe;525.987;-10.763;Musician;Music;Arts;39;4788895;122792;231.204
1701489;Ferdinand Hodler;Male;1853;Bern;;Switzerland;Europe;46.95;7.45;Painter;Fine Arts;Arts;27;560721;20767;231.204
61350;Claudette Colbert;Female;1903;Saint-Mandé;;France;Europe;488.422;24.186;Actor;Film And Theatre;Arts;36;2137959;59388;231.187
6984;Colin Powell;Male;1937;New York;NY;United States;North America;4.080.903;-7.394.837;Politician;Government;Institutions;46;7299883;158693;231.185
762335;Umberto Nobile;Male;1885;Naples;;Italy;Europe;40.845;1.425.833;Engineer;Engineering;Science & Technology;27;669031;24779;231.182
48571;Æthelwulf of Wessex;Male;795;Aachen;;Germany;Europe;5.078.333;608.333;Politician;Government;Institutions;27;530075;19632;23.118
57454;Aaron Burr;Male;1756;Newark;NJ;United States;North America;4.072.422;-7.417.257;Politician;Government;Institutions;45;3230258;71784;231.175
169967;Bob Geldof;Male;1951;Dún Laoghaire;;Ireland;Europe;5.329.441;-61.339;Singer;Music;Arts;33;5935465;179863;231.172
215633;Piero di Lorenzo de' Medici;Male;1472;Florence;;Italy;Europe;4.378.333;11.25;Nobleman;Government;Institutions;26;291241;11202;231.154
147711;Dusty Springfield;Female;1939;West Hampstead;;United Kingdom;Europe;515.543;-0.1888;Singer;Music;Arts;32;4721981;147562;231.148
2151;Anton Drexler;Male;1884;Munich;;Germany;Europe;4.813.333;1.156.667;Politician;Government;Institutions;26;905533;34828;231.146
431028;Joseph Wirth;Male;1879;Freiburg;;Germany;Europe;4.798.333;7.85;Politician;Government;Institutions;32;251420;7857;231.133
193686;Otto of Greece;Male;1815;Salzburg;;Austria;Europe;47.8;1.303.333;Politician;Government;Institutions;37;854721;23101;23.113
58418;Zbigniew Brzezinski;Male;1928;Warsaw;;Poland;Europe;5.223.333;2.101.667;Politician;Government;Institutions;37;3042943;82242;23.113
587936;Hans Küng;Male;1928;Sursee;;Switzerland;Europe;4.716.667;811.667;Religious Figure;Religion;Institutions;28;1326568;47377;231.127
151514;Cantinflas;Male;1911;Mexico City;;Mexico;North America;1.943.333;-9.913.333;Actor;Film And Theatre;Arts;26;3940568;151560;231.127
431031;Wilhelm Cuno;Male;1876;Suhl;;Germany;Europe;5.061.056;1.069.306;Politician;Government;Institutions;31;261667;8441;231.125
370885;Maurice Jarre;Male;1924;Lyon;;France;Europe;45.76;4.84;Composer;Music;Arts;40;1384139;34603;231.119
1102876;Viktor Yushchenko;Male;1954;Khoruzhivka;;Ukraine;Europe;50.912;338.146;Politician;Government;Institutions;71;2978705;41954;231.116
650426;Marilyn Manson;Male;1969;Canton;OH;United States;North America;40.805;-8.137.583;Musician;Music;Arts;51;34585486;678147;231.113
1248731;Ernst Otto Fischer;Male;1918;Munich;;Germany;Europe;4.813.333;1.156.667;Chemist;Natural Sciences;Science & Technology;32;254982;7968;231.108
179314;Emile Verhaeren;Male;1855;Sint-Amands;;Belgium;Europe;51.05;4.2;Writer;Language;Humanities;32;427991;13375;23.109
478982;Nikolai Mikhailovich Karamzin;Male;1766;Ulyanovsk;;Russia;Europe;5.431.667;4.836.667;Writer;Language;Humanities;35;243032;6944;231.087
17372;Klement Gottwald;Male;1896;Vyškov;;Czech Republic;Europe;4.926.667;1.698.333;Politician;Government;Institutions;29;856583;29537;231.071
80362;Philippe II, Duke of Orléans;Male;1674;Paris;;France;Europe;488.375;221.472;Nobleman;Government;Institutions;27;247944;9183;231.069
1043953;Irwin Rose;Male;1926;New York;NY;United States;North America;4.069.278;-7.399.028;Biologist;Natural Sciences;Science & Technology;37;254956;6891;231.067
18100;L. L. Zamenhof;Male;1859;Białystok;;Poland;Europe;5.311.667;23.15;Physician;Medicine;Science & Technology;78;2744664;35188;231.066
58038;Oliver Goldsmith;Male;1730;Ballymahon;;Ireland;Europe;5.356.667;-776.667;Writer;Language;Humanities;36;772088;21447;231.063
1545671;Alphonsus Liguori;Male;1696;Piscinola-Marianella;;Italy;Europe;;;Physician;Medicine;Science & Technology;30;556704;18557;23.106
20886;Mohammed Zahir Shah;Male;1915;Kabul;;Afghanistan;Asia;3.453.333;6.916.667;Politician;Government;Institutions;37;1018231;27520;231.059
310344;Jorge Rafael Videla;Male;1925;Buenos Aires;;Argentina;South America;-34.65;-5.943.333;Politician;Government;Institutions;41;2894243;70591;231.057
36762;Ilona Staller;Female;1951;Budapest;;Hungary;Europe;474.925;1.905.139;Pornographic Actor;Media Personality;Public Figure;30;7208936;240298;231.055
33278;Woody Guthrie;Male;1912;Okemah;OK;United States;North America;3.543.111;-9.630.556;Musician;Music;Arts;38;4387375;115457;231.053
1395706;Luis Suárez Miramontes;Male;1935;A Coruña;;Spain;Europe;43.365;-8.41;Soccer Player;Team Sports;Sports;31;1335164;43070;231.047
356161;Émile Borel;Male;1871;Saint-Affrique;;France;Europe;439.592;28.872;Mathematician;Math;Science & Technology;32;314594;9831;231.045
1191921;Adnan Menderes;Male;1899;Koçarlı;;Turkey;Asia;3.776.083;2.770.611;Politician;Government;Institutions;32;2351188;73475;231.042
1071972;Trygve Haavelmo;Male;1911;Skedsmo;;Norway;Europe;5.998.278;1.104.639;Economist;Social Sciences;Science & Technology;32;223679;6990;23.104
407142;René Coty;Male;1882;Le Havre;;France;Europe;49.49;0.1;Politician;Government;Institutions;34;907500;26691;231.036
72588;Jean Giraudoux;Male;1882;Bellac;;France;Europe;461.231;10.503;Writer;Language;Humanities;26;789127;30351;231.034
9647127;Joseph Heller;Male;1923;New York;NY;United States;North America;4.057.442;-7.397.858;Writer;Language;Humanities;34;1439295;42332;231.028
295094;Cao Xueqin;Male;1715;Nanjing;;China;Asia;32.05;11.876.667;Writer;Language;Humanities;27;415960;15406;231.015
253803;Karel Appel;Male;1921;Amsterdam;;Netherlands;Europe;5.236.667;4.9;Artist;Fine Arts;Arts;32;881115;27535;231.004
305064;Jan Łukasiewicz;Male;1878;Lviv;;Ukraine;Europe;49.85;2.401.667;Mathematician;Math;Science & Technology;28;314779;11242;231.001
65573;Lao She;Male;1899;Beijing;;China;Asia;3.991.667;11.638.333;Writer;Language;Humanities;26;524563;20176;230.991
417858;Benedict Arnold;Male;1741;Norwich;;United Kingdom;Europe;;;Military Personnel;Military;Institutions;29;4957312;170942;23.098
1108287;Gunnar Nordahl;Male;1921;Hörnefors;;Sweden;Europe;6.361.667;1.991.667;Soccer Player;Team Sports;Sports;30;1126173;37539;230.968
207322;Moritz Schlick;Male;1882;Berlin;;Germany;Europe;5.251.667;1.338.333;Philosopher;Philosophy;Humanities;28;453083;16182;230.966
360815;Thaksin Shinawatra;Male;1949;Chiang Mai Province;;Thailand;Asia;;;Politician;Government;Institutions;51;3719907;72939;230.961
308559;Mario Benedetti;Male;1920;Paso de los Toros;;Uruguay;South America;-3.281.806;-5.650.639;Writer;Language;Humanities;30;5588521;186284;230.959
170779;Hugh Grant;Male;1960;Hammersmith;;United Kingdom;Europe;514.928;-0.2229;Actor;Film And Theatre;Arts;51;13474493;264206;230.956
20650188;Bernard L. Madoff;Male;1938;New York;NY;United States;North America;40.75;-7.386.667;Businessperson;Business;Business & Law;42;10441267;248602;230.955
694829;Egas Moniz;Male;1874;Estarreja;;Portugal;Europe;;;Physician;Medicine;Science & Technology;30;605953;20198;230.946
7625929;Vittorio Emanuele Orlando;Male;1860;Palermo;;Italy;Europe;3.811.667;1.336.667;Politician;Government;Institutions;27;532300;19715;230.946
839232;Andrei Bogolyubsky;Male;1111;Rostov;;Russia;Europe;;;Politician;Government;Institutions;26;330973;12730;23.094
675837;Frederick Hopkins;Male;1861;Eastbourne;;United Kingdom;Europe;50.77;0.28;Chemist;Natural Sciences;Science & Technology;34;261270;7684;230.933
279898;Ibrahim Pasha of Egypt;Male;1789;Drama;;Greece;Europe;41.15;2.413.333;Politician;Government;Institutions;26;793132;30505;230.929
148182;Simeon of Russia;Male;1316;Moscow;;Russia;Europe;55.75;3.761.667;Politician;Government;Institutions;29;209622;7228;230.927
833857;Anna Seghers;Female;1900;Mainz;;Germany;Europe;50;826.667;Writer;Language;Humanities;30;684725;22824;230.917
1576149;Cosimo II de' Medici, Grand Duke of Tuscany;Male;1590;Florence;;Italy;Europe;4.378.333;11.25;Nobleman;Government;Institutions;26;181109;6966;230.912
1131781;Sándor Kocsis;Male;1929;Budapest;;Hungary;Europe;474.925;1.905.139;Soccer Player;Team Sports;Sports;29;703517;24259;23.091
216912;Moshe Sharett;Male;1894;Kherson;;Ukraine;Europe;4.663.333;3.258.333;Politician;Government;Institutions;34;601823;17701;230.904
712542;Spiridon Louis;Male;1873;Marousi;;Greece;Europe;38.05;23.8;Athlete;Individual Sports;Sports;36;423390;11761;230.891
11449;Frederick William, Elector of Brandenburg;Male;1620;Cölln;;Germany;Europe;5.251.722;1.340.278;Politician;Government;Institutions;34;168637;4960;230.888
284527;Leo Fender;Male;1909;Los Angeles;CA;United States;North America;3.383.611;-11.788.972;Inventor;Invention;Science & Technology;28;1481172;52899;230.884
898814;Johannes Andreas Grib Fibiger;Male;1867;Silkeborg;;Denmark;Europe;5.618.333;955.167;Physician;Medicine;Science & Technology;33;181855;5511;230.877
341810;Joseph Liouville;Male;1809;Saint-Omer;;France;Europe;507.461;22.617;Mathematician;Math;Science & Technology;29;230418;7945;230.873
8611104;Cesária Évora;Female;1941;Mindelo;;Cape Verde;Africa;16.886;-24.988;Singer;Music;Arts;51;2190068;42943;230.861
16545;James Lovelock;Male;1919;Letchworth;;United Kingdom;Europe;51.978;-0.23;Geographer;Social Sciences;Science & Technology;33;1175211;35612;230.853
93813;César Vallejo;Male;1892;La Libertad Region;;Peru;South America;;;Writer;Language;Humanities;31;3326247;107298;230.852
915671;Ivan Kramskoi;Male;1837;Voronezh Oblast;;Russia;Europe;5.086.667;3.906.667;Painter;Fine Arts;Arts;34;300607;8841;23.085
30875988;Farah Pahlavi;Female;1938;Tehran;;Iran;Asia;3.569.611;5.142.306;Politician;Government;Institutions;27;3070600;113726;230.843
690865;Billy Graham;Male;1918;Charlotte;NC;United States;North America;3.522.694;-8.084.333;Religious Figure;Religion;Institutions;36;5325359;147927;230.842
3081928;Peter III of Portugal;Male;1717;Lisbon;;Portugal;Europe;38.7;-918.333;Politician;Government;Institutions;28;270569;9663;230.834
396741;Kai Siegbahn;Male;1918;Lund;;Sweden;Europe;55.7;13.2;Physicist;Natural Sciences;Science & Technology;38;250138;6583;230.824
420493;Francisco de Miranda;Male;1750;Caracas;;Venezuela;South America;10.5;-6.691.667;Military Personnel;Military;Institutions;27;3204103;118670;230.821
318593;Hans Egede;Male;1686;Harstad;;Norway;Europe;68.8;1.654.583;Religious Figure;Religion;Institutions;26;241522;9289;230.819
168478;Itzhak Perlman;Male;1945;Tel Aviv;;Israel;Asia;3.206.667;34.8;Musician;Music;Arts;36;2311647;64212;230.802
174106;Matsukata Masayoshi;Male;1835;Kagoshima;;Japan;Asia;31.6;130.55;Politician;Government;Institutions;26;568313;21858;23.08
33580;William Saroyan;Male;1908;Fresno;CA;United States;North America;36.75;-11.976.667;Writer;Language;Humanities;33;1007397;30527;230.795
84047;Jessica Tandy;Female;1909;London;;United Kingdom;Europe;5.153.333;-0.08333;Actor;Film And Theatre;Arts;35;2764495;78986;230.794
189917;René-Robert Cavelier, Sieur de La Salle;Male;1643;Rouen;;France;Europe;49.44;1.1;Explorer;Explorers;Exploration;29;198564;6847;23.079
238143;J. L. Austin;Male;1911;Lancaster;;United Kingdom;Europe;54.047;-2.801;Philosopher;Philosophy;Humanities;30;880904;29363;230.788
548880;Emil Hácha;Male;1872;Trhové Sviny;;Czech Republic;Europe;4.884.231;1.463.924;Politician;Government;Institutions;27;554043;20520;230.786
52116;Bessie Smith;Female;1894;Chattanooga;TN;United States;North America;3.504.556;-8.526.722;Singer;Music;Arts;33;2369635;71807;230.785
5792809;Angelina Jolie;Female;1975;Los Angeles;CA;United States;North America;34.05;-118.25;Actor;Film And Theatre;Arts;91;68213700;749601;230.784
20762;Michael Crichton;Male;1942;Chicago;IL;United States;North America;4.183.694;-8.768.472;Writer;Language;Humanities;47;7368921;156786;230.768
1828;Amitabh Bachchan;Male;1942;Allahabad;;India;Asia;25.45;81.85;Actor;Film And Theatre;Arts;56;13399037;239269;230.758
2201;Aage Niels Bohr;Male;1922;Copenhagen;;Denmark;Europe;5.567.611;1.256.833;Physicist;Natural Sciences;Science & Technology;49;775178;15820;230.758
432511;Joseph L. Mankiewicz;Male;1909;Wilkes-Barre;PA;United States;North America;4.124.444;-7.587.806;Film Director;Film And Theatre;Arts;33;765135;23186;230.742
23677;Poul Anderson;Male;1926;Bristol;PA;United States;North America;4.010.333;-7.485.139;Writer;Language;Humanities;32;891283;27853;230.737
19019;Mr. T;Male;1952;Chicago;IL;United States;North America;4.183.694;-8.768.472;Actor;Film And Theatre;Arts;29;12141407;418669;230.731
545553;James B. Sumner;Male;1887;Boston;MA;United States;North America;4.215.833;-7.114.528;Chemist;Natural Sciences;Science & Technology;35;203613;5818;230.731
756514;Miloš Obrenović I, Prince of Serbia;Male;1780;Gornja Dobrinja;;Serbia;Europe;;;Nobleman;Government;Institutions;28;292002;10429;230.729
154770;Marie François Sadi Carnot;Male;1837;Limoges;;France;Europe;458.353;12.625;Politician;Government;Institutions;35;382764;10936;230.719
204645;Nelson Piquet;Male;1952;Rio de Janeiro;;Brazil;South America;-2.290.833;-4.319.639;Racecar Driver;Individual Sports;Sports;36;2253732;62604;230.717
32836;Vicente Fox;Male;1942;León;;Mexico;North America;1.943.333;-9.913.333;Politician;Government;Institutions;40;2670698;66767;23.071
193204;Masatoshi Koshiba;Male;1926;Toyohashi;;Japan;Asia;3.476.667;13.738.333;Physicist;Natural Sciences;Science & Technology;40;899884;22497;230.709
